taxonomy_id,segment_name,attribute_name,node_value,node_type,data_type,datasource_name,datasource_id,tenant
626558140458402179,Days_Since_Last_Purchase > 264,Days_Since_Last_Purchase,264,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402180,Days_Since_Last_Purchase > 63,Days_Since_Last_Purchase,63,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402181,Days_Since_Last_Purchase > 341,Days_Since_Last_Purchase,341,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402182,Days_Since_Last_Purchase > 125,Days_Since_Last_Purchase,125,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402183,Days_Since_Last_Purchase > 313,Days_Since_Last_Purchase,313,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402184,Days_Since_Last_Purchase > 53,Days_Since_Last_Purchase,53,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402185,Days_Since_Last_Purchase > 54,Days_Since_Last_Purchase,54,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402186,Days_Since_Last_Purchase > 276,Days_Since_Last_Purchase,276,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402187,Days_Since_Last_Purchase > 273,Days_Since_Last_Purchase,273,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402188,Days_Since_Last_Purchase > 115,Days_Since_Last_Purchase,115,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402189,Days_Since_Last_Purchase > 292,Days_Since_Last_Purchase,292,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402190,Days_Since_Last_Purchase > 34,Days_Since_Last_Purchase,34,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402191,Days_Since_Last_Purchase > 166,Days_Since_Last_Purchase,166,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402192,Days_Since_Last_Purchase > 6,Days_Since_Last_Purchase,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402193,Days_Since_Last_Purchase > 358,Days_Since_Last_Purchase,358,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402194,Days_Since_Last_Purchase > 236,Days_Since_Last_Purchase,236,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402195,Days_Since_Last_Purchase > 66,Days_Since_Last_Purchase,66,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402196,Days_Since_Last_Purchase > 262,Days_Since_Last_Purchase,262,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402197,Days_Since_Last_Purchase > 120,Days_Since_Last_Purchase,120,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402198,Days_Since_Last_Purchase > 352,Days_Since_Last_Purchase,352,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402199,Days_Since_Last_Purchase > 15,Days_Since_Last_Purchase,15,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402200,Days_Since_Last_Purchase > 269,Days_Since_Last_Purchase,269,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402201,Days_Since_Last_Purchase > 81,Days_Since_Last_Purchase,81,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402202,Days_Since_Last_Purchase > 365,Days_Since_Last_Purchase,365,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402203,Days_Since_Last_Purchase > 242,Days_Since_Last_Purchase,242,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402204,Days_Since_Last_Purchase > 304,Days_Since_Last_Purchase,304,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402205,Days_Since_Last_Purchase > 317,Days_Since_Last_Purchase,317,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402206,Days_Since_Last_Purchase > 82,Days_Since_Last_Purchase,82,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402207,Days_Since_Last_Purchase > 175,Days_Since_Last_Purchase,175,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402208,Days_Since_Last_Purchase > 284,Days_Since_Last_Purchase,284,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402209,Days_Since_Last_Purchase > 9,Days_Since_Last_Purchase,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402210,Days_Since_Last_Purchase > 226,Days_Since_Last_Purchase,226,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402211,Days_Since_Last_Purchase > 173,Days_Since_Last_Purchase,173,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402212,Days_Since_Last_Purchase > 111,Days_Since_Last_Purchase,111,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402213,Days_Since_Last_Purchase > 56,Days_Since_Last_Purchase,56,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402214,Days_Since_Last_Purchase > 288,Days_Since_Last_Purchase,288,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402215,Days_Since_Last_Purchase > 123,Days_Since_Last_Purchase,123,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402216,Days_Since_Last_Purchase > 309,Days_Since_Last_Purchase,309,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402217,Days_Since_Last_Purchase > 38,Days_Since_Last_Purchase,38,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402218,Days_Since_Last_Purchase > 97,Days_Since_Last_Purchase,97,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402219,Days_Since_Last_Purchase > 361,Days_Since_Last_Purchase,361,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402220,Days_Since_Last_Purchase > 133,Days_Since_Last_Purchase,133,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402221,Days_Since_Last_Purchase > 137,Days_Since_Last_Purchase,137,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402222,Days_Since_Last_Purchase > 183,Days_Since_Last_Purchase,183,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402223,Days_Since_Last_Purchase > 248,Days_Since_Last_Purchase,248,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402224,Days_Since_Last_Purchase > 217,Days_Since_Last_Purchase,217,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402225,Days_Since_Last_Purchase > 41,Days_Since_Last_Purchase,41,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402226,Days_Since_Last_Purchase > 21,Days_Since_Last_Purchase,21,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402227,Days_Since_Last_Purchase > 208,Days_Since_Last_Purchase,208,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402228,Days_Since_Last_Purchase > 202,Days_Since_Last_Purchase,202,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402229,Days_Since_Last_Purchase > 330,Days_Since_Last_Purchase,330,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402230,Days_Since_Last_Purchase > 74,Days_Since_Last_Purchase,74,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402231,Days_Since_Last_Purchase > 247,Days_Since_Last_Purchase,247,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402232,Days_Since_Last_Purchase > 77,Days_Since_Last_Purchase,77,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402233,Days_Since_Last_Purchase > 343,Days_Since_Last_Purchase,343,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402234,Days_Since_Last_Purchase > 189,Days_Since_Last_Purchase,189,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402235,Days_Since_Last_Purchase > 233,Days_Since_Last_Purchase,233,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402236,Days_Since_Last_Purchase > 229,Days_Since_Last_Purchase,229,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402237,Days_Since_Last_Purchase > 285,Days_Since_Last_Purchase,285,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402238,Days_Since_Last_Purchase > 119,Days_Since_Last_Purchase,119,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402239,Days_Since_Last_Purchase > 181,Days_Since_Last_Purchase,181,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402240,Days_Since_Last_Purchase > 291,Days_Since_Last_Purchase,291,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402241,Days_Since_Last_Purchase > 43,Days_Since_Last_Purchase,43,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402242,Days_Since_Last_Purchase > 176,Days_Since_Last_Purchase,176,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402243,Days_Since_Last_Purchase > 257,Days_Since_Last_Purchase,257,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402244,Days_Since_Last_Purchase > 60,Days_Since_Last_Purchase,60,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402245,Days_Since_Last_Purchase > 88,Days_Since_Last_Purchase,88,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402246,Days_Since_Last_Purchase > 362,Days_Since_Last_Purchase,362,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402247,Days_Since_Last_Purchase > 267,Days_Since_Last_Purchase,267,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402248,Days_Since_Last_Purchase > 174,Days_Since_Last_Purchase,174,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402249,Days_Since_Last_Purchase > 47,Days_Since_Last_Purchase,47,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402250,Days_Since_Last_Purchase > 339,Days_Since_Last_Purchase,339,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402251,Days_Since_Last_Purchase > 321,Days_Since_Last_Purchase,321,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402252,Days_Since_Last_Purchase > 134,Days_Since_Last_Purchase,134,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402253,Days_Since_Last_Purchase > 86,Days_Since_Last_Purchase,86,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402254,Days_Since_Last_Purchase > 164,Days_Since_Last_Purchase,164,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402255,Days_Since_Last_Purchase > 239,Days_Since_Last_Purchase,239,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402256,Days_Since_Last_Purchase > 354,Days_Since_Last_Purchase,354,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402257,Days_Since_Last_Purchase > 155,Days_Since_Last_Purchase,155,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402258,Days_Since_Last_Purchase > 280,Days_Since_Last_Purchase,280,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402259,Days_Since_Last_Purchase > 230,Days_Since_Last_Purchase,230,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402260,Days_Since_Last_Purchase > 340,Days_Since_Last_Purchase,340,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402261,Days_Since_Last_Purchase > 356,Days_Since_Last_Purchase,356,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402262,Days_Since_Last_Purchase > 107,Days_Since_Last_Purchase,107,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402263,Days_Since_Last_Purchase > 39,Days_Since_Last_Purchase,39,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402264,Days_Since_Last_Purchase > 95,Days_Since_Last_Purchase,95,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402265,Days_Since_Last_Purchase > 335,Days_Since_Last_Purchase,335,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402266,Days_Since_Last_Purchase > 324,Days_Since_Last_Purchase,324,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402267,Days_Since_Last_Purchase > 2,Days_Since_Last_Purchase,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402268,Days_Since_Last_Purchase > 59,Days_Since_Last_Purchase,59,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402269,Days_Since_Last_Purchase > 186,Days_Since_Last_Purchase,186,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402270,Days_Since_Last_Purchase > 138,Days_Since_Last_Purchase,138,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402271,Days_Since_Last_Purchase > 35,Days_Since_Last_Purchase,35,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402272,Days_Since_Last_Purchase > 149,Days_Since_Last_Purchase,149,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402273,Days_Since_Last_Purchase > 36,Days_Since_Last_Purchase,36,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402274,Days_Since_Last_Purchase > 108,Days_Since_Last_Purchase,108,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402275,Days_Since_Last_Purchase > 281,Days_Since_Last_Purchase,281,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402276,Days_Since_Last_Purchase > 112,Days_Since_Last_Purchase,112,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402277,Days_Since_Last_Purchase > 219,Days_Since_Last_Purchase,219,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402278,Days_Since_Last_Purchase > 161,Days_Since_Last_Purchase,161,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402279,Days_Since_Last_Purchase > 91,Days_Since_Last_Purchase,91,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402280,Days_Since_Last_Purchase > 297,Days_Since_Last_Purchase,297,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402281,Days_Since_Last_Purchase > 64,Days_Since_Last_Purchase,64,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402282,Days_Since_Last_Purchase > 302,Days_Since_Last_Purchase,302,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402283,Days_Since_Last_Purchase > 87,Days_Since_Last_Purchase,87,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402284,Days_Since_Last_Purchase > 184,Days_Since_Last_Purchase,184,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402285,Days_Since_Last_Purchase > 140,Days_Since_Last_Purchase,140,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402286,Days_Since_Last_Purchase > 185,Days_Since_Last_Purchase,185,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402287,Days_Since_Last_Purchase > 196,Days_Since_Last_Purchase,196,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402288,Days_Since_Last_Purchase > 58,Days_Since_Last_Purchase,58,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402289,Days_Since_Last_Purchase > 251,Days_Since_Last_Purchase,251,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402290,Days_Since_Last_Purchase > 7,Days_Since_Last_Purchase,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402291,Days_Since_Last_Purchase > 348,Days_Since_Last_Purchase,348,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402292,Days_Since_Last_Purchase > 13,Days_Since_Last_Purchase,13,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402293,Days_Since_Last_Purchase > 349,Days_Since_Last_Purchase,349,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402294,Days_Since_Last_Purchase > 342,Days_Since_Last_Purchase,342,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402295,Days_Since_Last_Purchase > 287,Days_Since_Last_Purchase,287,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402296,Days_Since_Last_Purchase > 209,Days_Since_Last_Purchase,209,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402297,Days_Since_Last_Purchase > 122,Days_Since_Last_Purchase,122,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402298,Days_Since_Last_Purchase > 121,Days_Since_Last_Purchase,121,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402299,Days_Since_Last_Purchase > 205,Days_Since_Last_Purchase,205,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402300,Days_Since_Last_Purchase > 218,Days_Since_Last_Purchase,218,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402301,Days_Since_Last_Purchase > 104,Days_Since_Last_Purchase,104,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402302,Days_Since_Last_Purchase > 249,Days_Since_Last_Purchase,249,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402303,Days_Since_Last_Purchase > 145,Days_Since_Last_Purchase,145,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402304,Days_Since_Last_Purchase > 275,Days_Since_Last_Purchase,275,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402305,Days_Since_Last_Purchase > 293,Days_Since_Last_Purchase,293,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402306,Days_Since_Last_Purchase > 310,Days_Since_Last_Purchase,310,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402307,Days_Since_Last_Purchase > 268,Days_Since_Last_Purchase,268,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402308,Days_Since_Last_Purchase > 128,Days_Since_Last_Purchase,128,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402309,Days_Since_Last_Purchase > 277,Days_Since_Last_Purchase,277,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402310,Days_Since_Last_Purchase > 52,Days_Since_Last_Purchase,52,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402311,Days_Since_Last_Purchase > 49,Days_Since_Last_Purchase,49,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402312,Days_Since_Last_Purchase > 266,Days_Since_Last_Purchase,266,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402313,Days_Since_Last_Purchase > 72,Days_Since_Last_Purchase,72,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402314,Days_Since_Last_Purchase > 212,Days_Since_Last_Purchase,212,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402315,Days_Since_Last_Purchase > 244,Days_Since_Last_Purchase,244,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402316,Days_Since_Last_Purchase > 347,Days_Since_Last_Purchase,347,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402317,Days_Since_Last_Purchase > 37,Days_Since_Last_Purchase,37,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402318,Days_Since_Last_Purchase > 131,Days_Since_Last_Purchase,131,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402319,Days_Since_Last_Purchase > 14,Days_Since_Last_Purchase,14,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402320,Days_Since_Last_Purchase > 283,Days_Since_Last_Purchase,283,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402321,Days_Since_Last_Purchase > 234,Days_Since_Last_Purchase,234,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402322,Days_Since_Last_Purchase > 222,Days_Since_Last_Purchase,222,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402323,Days_Since_Last_Purchase > 357,Days_Since_Last_Purchase,357,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402324,Days_Since_Last_Purchase > 282,Days_Since_Last_Purchase,282,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402325,Days_Since_Last_Purchase > 290,Days_Since_Last_Purchase,290,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402326,Days_Since_Last_Purchase > 96,Days_Since_Last_Purchase,96,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402327,Days_Since_Last_Purchase > 305,Days_Since_Last_Purchase,305,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402328,Days_Since_Last_Purchase > 169,Days_Since_Last_Purchase,169,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402329,Days_Since_Last_Purchase > 223,Days_Since_Last_Purchase,223,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402330,Days_Since_Last_Purchase > 295,Days_Since_Last_Purchase,295,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402331,Days_Since_Last_Purchase > 294,Days_Since_Last_Purchase,294,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402332,Days_Since_Last_Purchase > 136,Days_Since_Last_Purchase,136,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402333,Days_Since_Last_Purchase > 199,Days_Since_Last_Purchase,199,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402334,Days_Since_Last_Purchase > 296,Days_Since_Last_Purchase,296,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402335,Days_Since_Last_Purchase > 301,Days_Since_Last_Purchase,301,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402336,Days_Since_Last_Purchase > 215,Days_Since_Last_Purchase,215,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402337,Days_Since_Last_Purchase > 213,Days_Since_Last_Purchase,213,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402338,Days_Since_Last_Purchase > 151,Days_Since_Last_Purchase,151,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402339,Days_Since_Last_Purchase > 327,Days_Since_Last_Purchase,327,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402340,Days_Since_Last_Purchase > 171,Days_Since_Last_Purchase,171,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402341,Days_Since_Last_Purchase > 159,Days_Since_Last_Purchase,159,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402342,Days_Since_Last_Purchase > 71,Days_Since_Last_Purchase,71,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402343,Days_Since_Last_Purchase > 299,Days_Since_Last_Purchase,299,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402344,Days_Since_Last_Purchase > 254,Days_Since_Last_Purchase,254,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402345,Days_Since_Last_Purchase > 311,Days_Since_Last_Purchase,311,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402346,Days_Since_Last_Purchase > 177,Days_Since_Last_Purchase,177,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402347,Days_Since_Last_Purchase > 261,Days_Since_Last_Purchase,261,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402348,Days_Since_Last_Purchase > 44,Days_Since_Last_Purchase,44,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402349,Days_Since_Last_Purchase > 106,Days_Since_Last_Purchase,106,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402350,Days_Since_Last_Purchase > 114,Days_Since_Last_Purchase,114,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402351,Days_Since_Last_Purchase > 100,Days_Since_Last_Purchase,100,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402352,Days_Since_Last_Purchase > 333,Days_Since_Last_Purchase,333,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402353,Days_Since_Last_Purchase > 253,Days_Since_Last_Purchase,253,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402354,Days_Since_Last_Purchase > 48,Days_Since_Last_Purchase,48,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402355,Days_Since_Last_Purchase > 259,Days_Since_Last_Purchase,259,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402356,Days_Since_Last_Purchase > 318,Days_Since_Last_Purchase,318,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402357,Days_Since_Last_Purchase > 191,Days_Since_Last_Purchase,191,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402358,Days_Since_Last_Purchase > 195,Days_Since_Last_Purchase,195,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402359,Days_Since_Last_Purchase > 156,Days_Since_Last_Purchase,156,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402360,Days_Since_Last_Purchase > 306,Days_Since_Last_Purchase,306,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402361,Days_Since_Last_Purchase > 26,Days_Since_Last_Purchase,26,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402362,Days_Since_Last_Purchase > 167,Days_Since_Last_Purchase,167,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402363,Days_Since_Last_Purchase > 117,Days_Since_Last_Purchase,117,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402364,Days_Since_Last_Purchase > 98,Days_Since_Last_Purchase,98,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402365,Days_Since_Last_Purchase > 65,Days_Since_Last_Purchase,65,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402366,Days_Since_Last_Purchase > 353,Days_Since_Last_Purchase,353,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402367,Days_Since_Last_Purchase > 93,Days_Since_Last_Purchase,93,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402368,Days_Since_Last_Purchase > 286,Days_Since_Last_Purchase,286,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402369,Days_Since_Last_Purchase > 221,Days_Since_Last_Purchase,221,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402370,Days_Since_Last_Purchase > 272,Days_Since_Last_Purchase,272,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402371,Days_Since_Last_Purchase > 28,Days_Since_Last_Purchase,28,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402372,Days_Since_Last_Purchase > 57,Days_Since_Last_Purchase,57,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402373,Days_Since_Last_Purchase > 10,Days_Since_Last_Purchase,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402374,Days_Since_Last_Purchase > 142,Days_Since_Last_Purchase,142,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402375,Days_Since_Last_Purchase > 20,Days_Since_Last_Purchase,20,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402376,Days_Since_Last_Purchase > 265,Days_Since_Last_Purchase,265,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402377,Days_Since_Last_Purchase > 89,Days_Since_Last_Purchase,89,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402378,Days_Since_Last_Purchase > 40,Days_Since_Last_Purchase,40,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402379,Days_Since_Last_Purchase > 214,Days_Since_Last_Purchase,214,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402380,Days_Since_Last_Purchase > 180,Days_Since_Last_Purchase,180,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
